,nmscale,darkline,baseline,p1
677,716.9855848999999,3926.0,214.0,3777
678,716.9165417,3922.0,207.0,3768
679,716.8473849999999,3926.0,222.0,3768
680,716.7781150000001,3923.0,222.0,3765
681,716.7087317,3920.0,220.0,3760
682,716.6392354,3920.0,232.0,3755
683,716.569626,3926.0,244.0,3751
684,716.4999038,3922.0,243.0,3744
685,716.4300688999999,3922.0,248.0,3737
686,716.3601213,3924.0,249.0,3734
687,716.2900612999999,3924.0,263.0,3731
688,716.2198889,3921.0,273.0,3724
689,716.1496043,3925.0,279.0,3717
690,716.0792075,3922.0,276.0,3710
691,716.0086987000001,3922.0,285.0,3714
692,715.9380781000001,3924.0,285.0,3706
693,715.8673457,3923.0,304.0,3703
694,715.7965017000001,3924.0,308.0,3696
695,715.7255462,3926.0,322.0,3688
696,715.6544792999999,3924.0,320.0,3681
697,715.5833012,3924.0,334.0,3670
698,715.5120119,3924.0,337.0,3669
699,715.4406116,3925.0,346.0,3657
700,715.3691004,3921.0,351.0,3654
701,715.2974784,3926.0,362.0,3653
702,715.2257457999999,3922.0,372.0,3638
703,715.1539027000001,3926.0,388.0,3642
704,715.0819491000001,3920.0,376.0,3632
705,715.0098853,3926.0,390.0,3622
706,714.9377113,3922.0,400.0,3616
707,714.8654273,3925.0,411.0,3603
708,714.7930334,3922.0,418.0,3602
709,714.7205296,3923.0,422.0,3596
710,714.6479162,3924.0,432.0,3582
711,714.5751932999999,3925.0,443.0,3586
712,714.5023609,3924.0,458.0,3569
713,714.4294192000001,3923.0,456.0,3563
714,714.3563682999999,3925.0,476.0,3558
715,714.2832083,3924.0,478.0,3544
716,714.2099393999999,3923.0,493.0,3541
717,714.1365617,3926.0,490.0,3533
718,714.0630752999999,3924.0,508.0,3528
719,713.9894803,3924.0,519.0,3522
720,713.9157769,3924.0,539.0,3511
721,713.8419651,3924.0,534.0,3501
722,713.768045,3922.0,556.0,3492
723,713.6940169,3924.0,568.0,3483
724,713.6198807999999,3923.0,575.0,3473
725,713.5456369,3924.0,573.0,3472
726,713.4712852000001,3923.0,602.0,3451
727,713.3968259,3927.0,605.0,3454
728,713.3222591,3922.0,603.0,3448
729,713.2475849,3925.0,627.0,3433
730,713.1728035,3920.0,622.0,3421
731,713.0979149,3922.0,631.0,3410
732,713.0229193,3924.0,656.0,3402
733,712.9478167999999,3926.0,670.0,3397
734,712.8726076,3922.0,667.0,3393
735,712.7972917000001,3925.0,681.0,3367
736,712.7218692000001,3924.0,694.0,3368
737,712.6463404,3924.0,708.0,3358
738,712.5707052,3924.0,718.0,3351
739,712.4949638999999,3924.0,722.0,3350
740,712.4191165,3923.0,728.0,3336
741,712.3431632,3925.0,748.0,3320
742,712.2671041,3921.0,767.0,3308
743,712.1909392000001,3923.0,783.0,3293
744,712.1146687999999,3926.0,787.0,3294
745,712.0382929,3924.0,804.0,3282
746,711.9618117,3924.0,816.0,3272
747,711.8852253,3926.0,835.0,3256
748,711.8085337,3923.0,849.0,3240
749,711.7317372,3922.0,863.0,3232
750,711.6548357999999,3926.0,875.0,3216
751,711.5778297,3924.0,894.0,3200
752,711.5007188999999,3924.0,898.0,3189
753,711.4235037000001,3924.0,906.0,3186
754,711.346184,3924.0,928.0,3164
755,711.2687601,3923.0,930.0,3160
756,711.191232,3926.0,949.0,3152
757,711.1135998999999,3926.0,960.0,3148
758,711.0358637999999,3924.0,980.0,3130
759,710.958024,3924.0,985.0,3120
760,710.8800805,3924.0,996.0,3115
761,710.8020334,3923.0,1008.0,3101
762,710.7238829,3922.0,1020.0,3100
763,710.645629,3925.0,1036.0,3074
764,710.567272,3924.0,1059.0,3052
765,710.4888118,3924.0,1067.0,3058
766,710.4102487,3927.0,1081.0,3034
767,710.3315827,3925.0,1103.0,3018
768,710.252814,3921.0,1113.0,3009
769,710.1739427,3924.0,1131.0,2998
770,710.0949688999999,3924.0,1137.0,2977
771,710.0158927,3928.0,1163.0,2972
772,709.9367142000001,3924.0,1171.0,2960
773,709.8574336,3923.0,1198.0,2939
774,709.7780508999999,3924.0,1206.0,2928
775,709.6985662999999,3926.0,1242.0,2921
776,709.6189799,3922.0,1234.0,2898
777,709.5392919,3926.0,1250.0,2887
778,709.4595022999999,3924.0,1265.0,2881
779,709.3796112000001,3927.0,1295.0,2865
780,709.2996188,3925.0,1304.0,2841
781,709.2195252,3924.0,1327.0,2829
782,709.1393304999999,3924.0,1337.0,2811
783,709.0590348,3924.0,1353.0,2810
784,708.9786382,3924.0,1362.0,2794
785,708.8981409,3927.0,1381.0,2786
786,708.817543,3922.0,1395.0,2765
787,708.7368445000001,3922.0,1390.0,2748
788,708.6560457,3920.0,1408.0,2749
789,708.5751465,3924.0,1424.0,2726
790,708.4941472,3924.0,1454.0,2730
791,708.4130478999999,3924.0,1456.0,2708
792,708.3318486000001,3922.0,1467.0,2690
793,708.2505495,3925.0,1495.0,2683
794,708.1691507,3922.0,1502.0,2663
795,708.0876523,3924.0,1537.0,2644
796,708.0060543999999,3923.0,1543.0,2630
797,707.9243572,3926.0,1568.0,2612
798,707.8425607999999,3924.0,1576.0,2603
799,707.7606652000001,3926.0,1589.0,2592
800,707.6786706,3922.0,1617.0,2567
801,707.5965771000001,3926.0,1631.0,2560
802,707.5143847999999,3920.0,1645.0,2540
803,707.4320938999999,3924.0,1660.0,2536
804,707.3497044,3923.0,1688.0,2518
805,707.2672165,3924.0,1691.0,2495
806,707.1846303,3922.0,1701.0,2483
807,707.1019459,3922.0,1716.0,2483
808,707.0191633,3922.0,1734.0,2464
809,706.9362829,3924.0,1763.0,2448
810,706.8533045,3921.0,1776.0,2445
811,706.7702284,3926.0,1781.0,2409
812,706.6870547,3922.0,1798.0,2412
813,706.6037834,3924.0,1827.0,2379
814,706.5204147999999,3926.0,1830.0,2376
815,706.4369489000001,3926.0,1850.0,2373
816,706.3533858,3922.0,1858.0,2344
817,706.2697256,3924.0,1882.0,2345
818,706.1859685,3921.0,1885.0,2316
819,706.1021146,3924.0,1899.0,2312
820,706.018164,3920.0,1909.0,2301
821,705.9341167,3925.0,1920.0,2297
822,705.8499730000001,3924.0,1937.0,2291
823,705.7657329,3925.0,1933.0,2274
824,705.6813965,3923.0,1946.0,2265
825,705.596964,3925.0,1965.0,2263
826,705.5124355,3922.0,1956.0,2244
827,705.427811,3924.0,1983.0,2244
828,705.3430908,3923.0,1987.0,2224
829,705.2582748,3924.0,2005.0,2205
830,705.1733632999999,3923.0,2008.0,2212
831,705.0883562999999,3923.0,2023.0,2192
832,705.0032539,3924.0,2041.0,2183
833,704.9180562999999,3922.0,2036.0,2163
834,704.8327636,3923.0,2047.0,2154
835,704.7473759,3924.0,2071.0,2146
836,704.6618933,3921.0,2077.0,2148
837,704.5763159,3923.0,2086.0,2147
838,704.4906437999999,3922.0,2106.0,2131
839,704.4048771,3923.0,2101.0,2128
840,704.319016,3921.0,2111.0,2128
841,704.2330606,3924.0,2116.0,2110
842,704.1470109,3922.0,2118.0,2108
843,704.0608672000001,3922.0,2112.0,2102
844,703.9746294,3925.0,2113.0,2101
845,703.8882977999999,3921.0,2117.0,2106
846,703.8018722999999,3924.0,2129.0,2100
847,703.7153533,3924.0,2125.0,2107
848,703.6287406,3922.0,2114.0,2093
849,703.5420346,3923.0,2136.0,2090
850,703.4552352000001,3922.0,2135.0,2080
851,703.3683424999999,3923.0,2140.0,2076
852,703.2813568,3924.0,2151.0,2067
853,703.1942781,3925.0,2155.0,2057
854,703.1071066000001,3922.0,2153.0,2072
855,703.0198422,3924.0,2157.0,2055
856,702.9324852000001,3922.0,2156.0,2050
857,702.8450357,3926.0,2167.0,2065
858,702.7574937,3921.0,2174.0,2045
859,702.6698594,3924.0,2171.0,2056
860,702.5821329,3920.0,2161.0,2041
861,702.4943142999999,3923.0,2149.0,2040
862,702.4064037,3920.0,2162.0,2064
863,702.3184012,3924.0,2151.0,2056
864,702.230307,3921.0,2155.0,2068
865,702.1421211,3922.0,2149.0,2058
866,702.0538437000001,3922.0,2156.0,2052
867,701.9654747999999,3923.0,2172.0,2038
868,701.8770147000001,3922.0,2169.0,2055
869,701.7884633,3924.0,2155.0,2052
870,701.6998208,3924.0,2157.0,2062
871,701.6110873,3922.0,2161.0,2061
872,701.5222629,3922.0,2161.0,2069
873,701.4333477999999,3922.0,2150.0,2074
874,701.344342,3924.0,2147.0,2075
875,701.2552457,3928.0,2145.0,2073
876,701.1660588999999,3924.0,2127.0,2081
877,701.0767818,3923.0,2114.0,2105
878,700.9874145,3922.0,2107.0,2129
879,700.8979571000001,3924.0,2107.0,2128
880,700.8084097,3923.0,2076.0,2130
881,700.7187723999999,3924.0,2080.0,2136
882,700.6290453,3924.0,2065.0,2140
883,700.5392285,3924.0,2060.0,2156
884,700.4493222,3922.0,2061.0,2173
885,700.3593265,3924.0,2050.0,2186
886,700.2692413999999,3925.0,2039.0,2195
887,700.179067,3924.0,2040.0,2197
888,700.0888036,3923.0,2012.0,2187
889,699.9984511,3922.0,2023.0,2202
890,699.9080098,3921.0,2008.0,2211
891,699.8174796,3922.0,2002.0,2199
892,699.7268607999999,3927.0,2017.0,2224
893,699.6361532999999,3923.0,1995.0,2214
894,699.5453575,3923.0,1981.0,2246
895,699.4544732,3924.0,1971.0,2262
896,699.3635007,3922.0,1961.0,2249
897,699.2724401,3924.0,1943.0,2267
898,699.1812915,3923.0,1946.0,2278
899,699.0900548999999,3925.0,1915.0,2282
900,698.9987305,3923.0,1908.0,2308
901,698.9073183999999,3927.0,1895.0,2316
902,698.8158187000001,3920.0,1877.0,2328
903,698.7242315000001,3924.0,1877.0,2343
904,698.632557,3924.0,1851.0,2348
905,698.5407951000001,3926.0,1842.0,2359
906,698.4489462,3924.0,1836.0,2368
907,698.3570101,3926.0,1817.0,2391
908,698.2649871,3924.0,1804.0,2410
909,698.1728772999999,3925.0,1809.0,2399
910,698.0806807,3924.0,1786.0,2413
911,697.9883975,3925.0,1774.0,2416
912,697.8960278,3923.0,1776.0,2421
913,697.8035717,3927.0,1767.0,2432
914,697.7110293,3922.0,1744.0,2449
915,697.6184007,3924.0,1723.0,2470
916,697.5256860000001,3922.0,1711.0,2487
917,697.4328853,3924.0,1707.0,2496
918,697.3399988,3924.0,1691.0,2512
919,697.2470265,3926.0,1666.0,2527
920,697.1539684999999,3924.0,1651.0,2534
921,697.060825,3924.0,1648.0,2532
922,696.967596,3923.0,1629.0,2544
923,696.8742817000001,3922.0,1632.0,2551
924,696.7808822000001,3924.0,1611.0,2563
925,696.6873975999999,3924.0,1610.0,2580
926,696.5938279000001,3922.0,1579.0,2597
927,696.5001734,3925.0,1584.0,2596
928,696.406434,3926.0,1571.0,2608
929,696.3126099,3922.0,1554.0,2602
930,696.2187012999999,3927.0,1555.0,2628
931,696.1247082,3926.0,1557.0,2640
932,696.0306306,3922.0,1533.0,2649
933,695.9364688999999,3923.0,1523.0,2646
934,695.8422228999999,3922.0,1504.0,2665
935,695.7478928999999,3925.0,1504.0,2676
936,695.653479,3924.0,1494.0,2684
937,695.5589812000001,3924.0,1479.0,2683
938,695.4643997000001,3921.0,1460.0,2708
939,695.3697344999999,3924.0,1449.0,2724
940,695.2749857999999,3924.0,1436.0,2729
941,695.1801537,3923.0,1437.0,2722
942,695.0852382999999,3922.0,1423.0,2746
943,694.9902396000001,3921.0,1409.0,2764
944,694.8951579,3924.0,1385.0,2766
945,694.7999930999999,3924.0,1394.0,2765
946,694.7047455000001,3922.0,1378.0,2775
947,694.6094151000001,3924.0,1364.0,2780
948,694.514002,3922.0,1346.0,2814
949,694.4185062999999,3921.0,1319.0,2816
950,694.3229281,3923.0,1321.0,2842
951,694.2272676,3924.0,1278.0,2864
952,694.1315248,3924.0,1272.0,2874
953,694.0356998,3926.0,1238.0,2908
954,693.9397928,3923.0,1235.0,2906
955,693.8438039,3923.0,1223.0,2918
956,693.7477331,3922.0,1223.0,2924
957,693.6515806,3924.0,1208.0,2928
958,693.5553464,3923.0,1190.0,2942
959,693.4590307,3926.0,1175.0,2951
960,693.3626336,3922.0,1165.0,2963
961,693.2661551,3924.0,1153.0,2994
962,693.1695953999999,3923.0,1123.0,3012
963,693.0729547000001,3924.0,1117.0,3019
964,692.9762329,3922.0,1100.0,3028
965,692.8794302,3925.0,1092.0,3043
966,692.7825467,3922.0,1074.0,3046
967,692.6855825,3925.0,1068.0,3061
968,692.5885377000001,3922.0,1037.0,3077
969,692.4914125,3926.0,1049.0,3080
970,692.3942068,3922.0,1030.0,3090
971,692.2969209,3924.0,1003.0,3104
972,692.1995548,3924.0,1003.0,3125
973,692.1021086000001,3924.0,991.0,3128
974,692.0045824,3923.0,970.0,3138
975,691.9069764,3924.0,951.0,3154
976,691.8092906,3926.0,943.0,3172
977,691.7115252,3924.0,919.0,3173
978,691.6136802,3920.0,896.0,3196
979,691.5157557,3926.0,898.0,3198
980,691.4177519,3925.0,889.0,3213
981,691.3196687999999,3924.0,868.0,3219
982,691.2215066000001,3925.0,864.0,3236
983,691.1232654,3924.0,836.0,3248
984,691.0249452,3924.0,828.0,3262
985,690.9265462000001,3924.0,822.0,3272
986,690.8280683999999,3924.0,800.0,3277
987,690.729512,3923.0,787.0,3299
988,690.6308771,3924.0,772.0,3298
989,690.5321637999999,3924.0,768.0,3312
990,690.4333721,3923.0,746.0,3324
991,690.3345022000001,3926.0,738.0,3346
992,690.2355542,3922.0,725.0,3338
993,690.1365282,3926.0,721.0,3362
994,690.0374242,3926.0,703.0,3362
995,689.9382423999999,3924.0,685.0,3379
996,689.838983,3922.0,679.0,3392
997,689.7396459,3924.0,666.0,3394
998,689.6402312999999,3923.0,647.0,3414
999,689.5407392999999,3922.0,632.0,3417
1000,689.44117,3924.0,623.0,3433
1001,689.3415235,3926.0,620.0,3440
1002,689.2417998999999,3920.0,612.0,3451
1003,689.1419993,3926.0,604.0,3454
1004,689.0421217999999,3924.0,592.0,3457
1005,688.9421675,3925.0,593.0,3458
1006,688.8421365,3927.0,589.0,3474
1007,688.7420289,3923.0,568.0,3480
1008,688.6418448,3922.0,558.0,3483
1009,688.5415843,3922.0,558.0,3479
1010,688.4412476,3924.0,548.0,3500
1011,688.3408346,3925.0,539.0,3500
1012,688.2403455,3922.0,521.0,3510
1013,688.1397804999999,3924.0,522.0,3520
1014,688.0391396000001,3925.0,513.0,3527
1015,687.9384229,3924.0,502.0,3526
1016,687.8376304999999,3922.0,492.0,3538
1017,687.7367625,3924.0,492.0,3548
1018,687.6358190000001,3924.0,470.0,3557
1019,687.5348001,3926.0,477.0,3563
1020,687.4337059999999,3924.0,470.0,3571
1021,687.3325367000001,3927.0,452.0,3577
1022,687.2312922,3923.0,450.0,3575
1023,687.1299727999999,3929.0,440.0,3592
1024,687.0285786000001,3924.0,425.0,3594
1025,686.9271095,3923.0,413.0,3609
1026,686.8255657000001,3925.0,413.0,3610
1027,686.7239473999999,3924.0,414.0,3612
1028,686.6222546,3920.0,396.0,3618
1029,686.5204874,3926.0,401.0,3617
1030,686.4186459,3928.0,403.0,3616
1031,686.3167302,3927.0,397.0,3620
1032,686.2147404,3926.0,390.0,3627
1033,686.1126767000001,3924.0,381.0,3636
1034,686.010539,3926.0,372.0,3638
1035,685.9083276,3924.0,367.0,3652
1036,685.8060425,3924.0,360.0,3650
1037,685.7036837,3926.0,358.0,3648
1038,685.6012515,3924.0,356.0,3659
1039,685.4987459,3927.0,341.0,3674
1040,685.396167,3925.0,330.0,3678
1041,685.2935150000001,3924.0,324.0,3680
1042,685.1907898,3923.0,313.0,3688
1043,685.0879916,3926.0,313.0,3696
1044,684.9851205,3924.0,310.0,3688
1045,684.8821766,3927.0,320.0,3690
1046,684.7791601,3924.0,315.0,3692
1047,684.6760709,3926.0,326.0,3683
1048,684.5729092,3924.0,312.0,3696
1049,684.4696751,3926.0,310.0,3698
1050,684.3663687000001,3920.0,302.0,3697
1051,684.2629901,3922.0,304.0,3706
1052,684.1595394,3926.0,303.0,3705
1053,684.0560166,3925.0,297.0,3709
1054,683.952422,3924.0,296.0,3710
1055,683.8487554999999,3925.0,293.0,3710
1056,683.7450173,3922.0,286.0,3722
1057,683.6412075000001,3924.0,280.0,3718
1058,683.5373262,3925.0,275.0,3724
1059,683.4333734,3926.0,275.0,3724
1060,683.3293493,3926.0,266.0,3724
1061,683.225254,3924.0,266.0,3728
1062,683.1210875,3923.0,263.0,3738
1063,683.0168501,3926.0,258.0,3740
1064,682.9125416,3920.0,256.0,3734
1065,682.8081622999999,3926.0,258.0,3746
1066,682.7037123,3924.0,244.0,3745
1067,682.5991917,3922.0,248.0,3749
1068,682.4946004,3922.0,249.0,3752
1069,682.3899388,3925.0,237.0,3747
1070,682.2852067000001,3924.0,246.0,3744
1071,682.1804043999999,3924.0,251.0,3750
1072,682.0755320000001,3924.0,248.0,3756
1073,681.9705894,3926.0,242.0,3752
1074,681.8655769999999,3923.0,231.0,3756
1075,681.7604946,3926.0,236.0,3760
1076,681.6553424,3923.0,233.0,3760
1077,681.5501206,3927.0,231.0,3764
1078,681.4448292000001,3922.0,220.0,3767
1079,681.3394682999999,3924.0,223.0,3768
1080,681.2340379999999,3926.0,228.0,3770
1081,681.1285383999999,3923.0,219.0,3776
1082,681.0229696,3925.0,212.0,3772
1083,680.9173317000001,3924.0,220.0,3782
1084,680.8116248,3924.0,219.0,3774
1085,680.7058490000001,3926.0,216.0,3774
1086,680.6000044,3926.0,216.0,3782
1087,680.494091,3923.0,207.0,3779
1088,680.3881091,3922.0,209.0,3784
1089,680.2820585,3925.0,213.0,3782
1090,680.1759396000001,3923.0,212.0,3780
1091,680.0697522999999,3926.0,212.0,3787
1092,679.9634967999999,3924.0,205.0,3782
1093,679.8571731000001,3928.0,211.0,3786
1094,679.7507813999999,3920.0,200.0,3787
1095,679.6443217,3924.0,210.0,3786
1096,679.5377942000001,3926.0,198.0,3792
1097,679.4311989,3925.0,195.0,3798
1098,679.3245359,3923.0,195.0,3794
1099,679.2178052999999,3926.0,194.0,3796
1100,679.1110073,3925.0,197.0,3796
1101,679.0041418,3922.0,187.0,3802
1102,678.8972091,3920.0,186.0,3795
1103,678.7902092,3925.0,194.0,3802
1104,678.6831421,3922.0,184.0,3799
1105,678.5760081,3928.0,185.0,3810
1106,678.4688071,3922.0,188.0,3805
1107,678.3615392999999,3926.0,188.0,3806
1108,678.2542047999999,3922.0,180.0,3804
1109,678.1468037000001,3924.0,179.0,3808
1110,678.039336,3926.0,182.0,3802
1111,677.9318019,3927.0,182.0,3810
1112,677.8242014,3922.0,179.0,3810
1113,677.7165347,3924.0,180.0,3812
1114,677.6088017999999,3926.0,184.0,3809
1115,677.5010028,3924.0,178.0,3814
1116,677.3931378999999,3923.0,180.0,3806
1117,677.2852071000001,3926.0,185.0,3810
1118,677.1772105,3926.0,181.0,3812
1119,677.0691482000001,3926.0,180.0,3818
1120,676.9610203,3925.0,179.0,3814
1121,676.8528269,3924.0,176.0,3818
1122,676.744568,3924.0,175.0,3815
1123,676.6362439,3926.0,179.0,3817
1124,676.5278545,3924.0,174.0,3815
1125,676.4194,3924.0,171.0,3819
1126,676.3108804,3924.0,175.0,3814
1127,676.2022959,3922.0,168.0,3818
1128,676.0936466,3926.0,175.0,3816
1129,675.9849325,3926.0,172.0,3824
1130,675.8761537,3923.0,171.0,3819
1131,675.7673103,3927.0,167.0,3818
1132,675.6584024,3922.0,169.0,3827
1133,675.5494302,3925.0,171.0,3820
1134,675.4403936000001,3924.0,164.0,3824
1135,675.3312929,3924.0,164.0,3824
1136,675.222128,3922.0,169.0,3830
1137,675.1128991,3925.0,172.0,3825
1138,675.0036062999999,3924.0,172.0,3824
1139,674.8942496000001,3926.0,170.0,3824
1140,674.7848292,3921.0,161.0,3824
1141,674.6753451000001,3926.0,166.0,3826
1142,674.5657974999999,3922.0,162.0,3824
1143,674.4561864,3922.0,160.0,3831
1144,674.3465119,3922.0,162.0,3831
1145,674.2367742,3924.0,164.0,3825
1146,674.1269732000001,3924.0,164.0,3826
1147,674.0171091,3923.0,167.0,3826
1148,673.9071821,3926.0,166.0,3825
1149,673.7971921,3922.0,162.0,3835
1150,673.6871392,3921.0,158.0,3829
1151,673.5770237,3921.0,159.0,3834
1152,673.4668454,3924.0,171.0,3826
1153,673.3566047,3926.0,162.0,3828
1154,673.2463014,3922.0,162.0,3832
1155,673.1359357999999,3928.0,166.0,3831
1156,673.0255079,3921.0,157.0,3831
1157,672.9150178,3926.0,164.0,3829
1158,672.8044656000001,3920.0,158.0,3834
1159,672.6938514,3924.0,163.0,3830
1160,672.5831753,3926.0,163.0,3833
1161,672.4724374,3922.0,162.0,3828
1162,672.3616377000001,3923.0,163.0,3835
1163,672.2507763,3925.0,165.0,3834
1164,672.1398534,3926.0,166.0,3832
1165,672.0288691000001,3923.0,163.0,3837
1166,671.9178232999999,3924.0,164.0,3835
1167,671.8067163,3923.0,161.0,3836
1168,671.6955481000001,3925.0,171.0,3833
1169,671.5843187,3925.0,163.0,3836
1170,671.4730284,3922.0,168.0,3834
1171,671.3616771000001,3923.0,169.0,3838
1172,671.250265,3925.0,172.0,3834
1173,671.1387921,3928.0,174.0,3836
1174,671.0272586,3924.0,164.0,3837
1175,670.9156644999999,3924.0,164.0,3839
1176,670.80401,3922.0,166.0,3839
1177,670.6922950000001,3930.0,168.0,3837
1178,670.5805197999999,3922.0,162.0,3839
1179,670.4686843,3920.0,156.0,3838
1180,670.3567887,3922.0,168.0,3839
1181,670.2448331,3922.0,166.0,3835
1182,670.1328175,3924.0,164.0,3839
1183,670.0207421,3922.0,162.0,3842
1184,669.9086070000001,3921.0,170.0,3841
1185,669.7964121,3924.0,164.0,3834
1186,669.6841577,3921.0,171.0,3841
1187,669.5718437999999,3924.0,172.0,3837
1188,669.4594704,3926.0,178.0,3835
1189,669.3470378,3925.0,171.0,3841
1190,669.2345459,3924.0,174.0,3834
1191,669.1219948,3922.0,177.0,3837
1192,669.0093847,3925.0,180.0,3836
1193,668.8967157000001,3924.0,180.0,3834
1194,668.7839877,3922.0,178.0,3834
1195,668.671201,3923.0,181.0,3837
1196,668.5583556,3922.0,180.0,3840
1197,668.4454516,3926.0,191.0,3838
1198,668.332489,3924.0,187.0,3836
1199,668.219468,3927.0,187.0,3834
1200,668.1063887,3920.0,189.0,3834
1201,667.9932511,3926.0,191.0,3837
1202,667.8800553,3922.0,189.0,3833
1203,667.7668014,3927.0,195.0,3835
1204,667.6534896000001,3924.0,193.0,3836
1205,667.5401198,3920.0,188.0,3835
1206,667.4266922,3927.0,195.0,3836
1207,667.3132069000001,3924.0,193.0,3832
1208,667.1996638999999,3925.0,194.0,3838
1209,667.0860634,3923.0,195.0,3831
1210,666.9724053,3924.0,194.0,3830
1211,666.8586899000001,3924.0,196.0,3830
1212,666.7449173,3925.0,197.0,3837
1213,666.6310873,3926.0,198.0,3832
1214,666.5172002999999,3923.0,202.0,3835
1215,666.4032562000001,3926.0,198.0,3832
1216,666.2892552000001,3920.0,202.0,3827
1217,666.1751972999999,3924.0,206.0,3830
1218,666.0610827,3922.0,205.0,3832
1219,665.9469113,3926.0,206.0,3825
1220,665.8326834,3924.0,206.0,3834
1221,665.7183989,3927.0,209.0,3832
1222,665.604058,3925.0,212.0,3832
1223,665.4896607000001,3923.0,215.0,3832
1224,665.3752072000001,3924.0,216.0,3830
1225,665.2606975,3926.0,220.0,3824
1226,665.1461318,3926.0,224.0,3827
1227,665.0315099999999,3925.0,221.0,3831
1228,664.9168323,3925.0,223.0,3831
1229,664.8020988,3924.0,226.0,3827
1230,664.6873095,3924.0,232.0,3828
1231,664.5724646000001,3924.0,228.0,3826
1232,664.4575642000001,3924.0,228.0,3824
1233,664.3426082000001,3923.0,227.0,3826
1234,664.2275967999999,3920.0,229.0,3826
1235,664.1125301,3927.0,238.0,3826
1236,663.9974082,3922.0,236.0,3824
1237,663.8822312000001,3927.0,237.0,3824
1238,663.7669991,3925.0,238.0,3824
1239,663.651712,3924.0,238.0,3826
1240,663.53637,3925.0,248.0,3820
1241,663.4209732,3924.0,243.0,3824
1242,663.3055218,3924.0,246.0,3820
1243,663.1900156,3924.0,243.0,3820
1244,663.074455,3923.0,251.0,3820
1245,662.9588398,3926.0,252.0,3818
1246,662.8431703,3922.0,255.0,3820
1247,662.7274465,3924.0,258.0,3816
1248,662.6116685,3925.0,261.0,3816
1249,662.4958364,3926.0,260.0,3820
1250,662.3799502,3922.0,258.0,3814
1251,662.2640101,3922.0,264.0,3818
1252,662.1480161000001,3926.0,270.0,3814
1253,662.0319682999999,3926.0,266.0,3815
1254,661.9158668,3923.0,275.0,3810
1255,661.7997117000001,3922.0,272.0,3819
1256,661.683503,3922.0,268.0,3814
1257,661.567241,3922.0,270.0,3810
1258,661.4509255,3921.0,279.0,3810
1259,661.3345568,3923.0,282.0,3812
1260,661.2181347999999,3924.0,275.0,3817
1261,661.1016597999999,3924.0,280.0,3814
1262,660.9851317000001,3924.0,290.0,3809
1263,660.8685507,3924.0,289.0,3808
1264,660.7519168,3924.0,292.0,3809
1265,660.6352301,3922.0,290.0,3809
1266,660.5184908,3921.0,296.0,3810
1267,660.4016988,3925.0,302.0,3806
1268,660.2848543,3922.0,298.0,3808
1269,660.1679573,3923.0,309.0,3806
1270,660.051008,3925.0,308.0,3807
1271,659.9340063999999,3927.0,311.0,3802
1272,659.8169526,3920.0,316.0,3805
1273,659.6998467,3924.0,314.0,3806
1274,659.5826887000001,3927.0,319.0,3801
1275,659.4654789,3922.0,320.0,3799
1276,659.3482171,3923.0,322.0,3800
1277,659.2309036,3924.0,319.0,3800
1278,659.1135383,3924.0,324.0,3800
1279,658.9961215,3927.0,339.0,3800
1280,658.8786531000001,3922.0,335.0,3802
1281,658.7611332,3925.0,342.0,3796
1282,658.643562,3923.0,337.0,3802
1283,658.5259394999999,3925.0,348.0,3793
1284,658.4082658,3922.0,336.0,3798
1285,658.2905409,3927.0,357.0,3794
1286,658.172765,3923.0,353.0,3794
1287,658.0549382,3923.0,355.0,3792
1288,657.9370604,3923.0,361.0,3792
1289,657.8191319,3924.0,356.0,3792
1290,657.7011527000001,3923.0,365.0,3792
1291,657.5831228,3926.0,370.0,3792
1292,657.4650424,3921.0,368.0,3792
1293,657.3469115,3924.0,375.0,3787
1294,657.2287302,3924.0,378.0,3788
1295,657.1104986,3922.0,381.0,3792
1296,656.9922167999999,3925.0,385.0,3792
1297,656.8738847999999,3924.0,382.0,3792
1298,656.7555028,3924.0,388.0,3782
1299,656.6370708,3924.0,393.0,3792
1300,656.5185888999999,3924.0,398.0,3784
1301,656.4000572000001,3922.0,392.0,3788
1302,656.2814757,3921.0,405.0,3780
1303,656.1628446000001,3926.0,415.0,3783
1304,656.0441639,3926.0,406.0,3781
1305,655.9254337,3927.0,416.0,3778
1306,655.806654,3923.0,417.0,3777
1307,655.6878251,3927.0,423.0,3775
1308,655.5689468999999,3924.0,432.0,3774
1309,655.4500195,3922.0,427.0,3775
1310,655.331043,3924.0,432.0,3774
1311,655.2120175,3925.0,435.0,3772
1312,655.0929431,3924.0,443.0,3778
1313,654.9738198,3927.0,449.0,3775
1314,654.8546477000001,3925.0,446.0,3776
1315,654.735427,3921.0,442.0,3772
1316,654.6161576000001,3925.0,446.0,3771
1317,654.4968397000001,3922.0,449.0,3765
1318,654.3774732999999,3925.0,463.0,3767
1319,654.2580586,3926.0,470.0,3769
1320,654.1385956,3923.0,463.0,3768
1321,654.0190844,3922.0,468.0,3761
1322,653.899525,3922.0,478.0,3766
1323,653.7799176,3926.0,474.0,3761
1324,653.6602622,3924.0,474.0,3771
1325,653.5405588,3926.0,484.0,3767
1326,653.4208077000001,3924.0,492.0,3765
1327,653.3010088999999,3924.0,494.0,3764
1328,653.1811623,3923.0,494.0,3760
1329,653.0612682,3922.0,496.0,3755
