0,334.0
1,334.12726780395343
2,334.25453560790686
3,334.3818034118603
4,334.5090712158137
5,334.63633901976715
6,334.7636068237206
7,334.89087462767395
8,335.0181424316274
9,335.1454102355808
10,335.27267803953424
11,335.39994584348767
12,335.5272136474411
13,335.65448145139453
14,335.78174925534796
15,335.9090170593014
16,336.0362848632548
17,336.16355266720825
18,336.2908204711617
19,336.4180882751151
20,336.5453560790685
21,336.6726238830219
22,336.79989168697534
23,336.9271594909288
24,337.0544272948822
25,337.18169509883563
26,337.30896290278906
27,337.4362307067425
28,337.5634985106959
29,337.69076631464935
30,337.8180341186028
31,337.9453019225562
32,338.07256972650964
33,338.199837530463
34,338.32710533441644
35,338.4543731383699
36,338.5816409423233
37,338.70890874627673
38,338.83617655023016
39,338.9634443541836
40,339.090712158137
41,339.21797996209045
42,339.3452477660439
43,339.4725155699973
44,339.59978337395074
45,339.7270511779041
46,339.85431898185755
47,339.981586785811
48,340.1088545897644
49,340.23612239371784
50,340.36339019767127
51,340.4906580016247
52,340.6179258055781
53,340.74519360953155
54,340.872461413485
55,340.9997292174384
56,341.12699702139184
57,341.2542648253453
58,341.38153262929865
59,341.5088004332521
60,341.6360682372055
61,341.76333604115894
62,341.89060384511237
63,342.0178716490658
64,342.1451394530192
65,342.27240725697266
66,342.3996750609261
67,342.5269428648795
68,342.65421066883295
69,342.7814784727864
70,342.9087462767398
71,343.0360140806932
72,343.1632818846466
73,343.29054968860004
74,343.41781749255347
75,343.5450852965069
76,343.6723531004603
77,343.79962090441376
78,343.9268887083672
79,344.0541565123206
80,344.18142431627405
81,344.3086921202275
82,344.4359599241809
83,344.5632277281343
84,344.6904955320877
85,344.81776333604114
86,344.94503113999457
87,345.072298943948
88,345.19956674790143
89,345.32683455185486
90,345.4541023558083
91,345.5813701597617
92,345.70863796371515
93,345.8359057676686
94,345.963173571622
95,346.09044137557544
96,346.2177091795288
97,346.34497698348224
98,346.47224478743567
99,346.5995125913891
100,346.72678039534253
101,346.85404819929596
102,346.9813160032494
103,347.1085838072028
104,347.23585161115625
105,347.3631194151097
106,347.4903872190631
107,347.61765502301654
108,347.74492282696997
109,347.87219063092334
110,347.9994584348768
111,348.1267262388302
112,348.25399404278363
113,348.38126184673706
114,348.5085296506905
115,348.6357974546439
116,348.76306525859735
117,348.8903330625508
118,349.0176008665042
119,349.14486867045764
120,349.27213647441107
121,349.3994042783645
122,349.5266720823179
123,349.6539398862713
124,349.78120769022473
125,349.90847549417816
126,350.0357432981316
127,350.163011102085
128,350.29027890603845
129,350.4175467099919
130,350.5448145139453
131,350.67208231789874
132,350.79935012185217
133,350.9266179258056
134,351.05388572975903
135,351.1811535337124
136,351.30842133766583
137,351.43568914161926
138,351.5629569455727
139,351.6902247495261
140,351.81749255347955
141,351.944760357433
142,352.0720281613864
143,352.19929596533984
144,352.3265637692933
145,352.4538315732467
146,352.58109937720013
147,352.70836718115356
148,352.83563498510694
149,352.96290278906037
150,353.0901705930138
151,353.2174383969672
152,353.34470620092065
153,353.4719740048741
154,353.5992418088275
155,353.72650961278094
156,353.8537774167344
157,353.9810452206878
158,354.10831302464123
159,354.23558082859466
160,354.3628486325481
161,354.49011643650147
162,354.6173842404549
163,354.7446520444083
164,354.87191984836176
165,354.9991876523152
166,355.1264554562686
167,355.25372326022205
168,355.3809910641755
169,355.5082588681289
170,355.63552667208234
171,355.76279447603577
172,355.8900622799892
173,356.0173300839426
174,356.144597887896
175,356.2718656918494
176,356.39913349580286
177,356.5264012997563
178,356.6536691037097
179,356.78093690766315
180,356.9082047116166
181,357.03547251557
182,357.16274031952344
183,357.29000812347687
184,357.4172759274303
185,357.5445437313837
186,357.67181153533716
187,357.79907933929053
188,357.92634714324396
189,358.0536149471974
190,358.1808827511508
191,358.30815055510425
192,358.4354183590577
193,358.5626861630111
194,358.68995396696454
195,358.81722177091797
196,358.9444895748714
197,359.0717573788248
198,359.1990251827782
199,359.32629298673163
200,359.45356079068506
201,359.5808285946385
202,359.7080963985919
203,359.83536420254535
204,359.9626320064988
205,360.0898998104522
206,360.21716761440564
207,360.34443541835907
208,360.4717032223125
209,360.59897102626593
210,360.72623883021936
211,360.85350663417273
212,360.98077443812616
213,361.1080422420796
214,361.235310046033
215,361.36257784998645
216,361.4898456539399
217,361.6171134578933
218,361.74438126184674
219,361.87164906580017
220,361.9989168697536
221,362.12618467370703
222,362.25345247766046
223,362.3807202816139
224,362.50798808556726
225,362.6352558895207
226,362.7625236934741
227,362.88979149742755
228,363.017059301381
229,363.1443271053344
230,363.27159490928784
231,363.3988627132413
232,363.5261305171947
233,363.65339832114813
234,363.78066612510156
235,363.907933929055
236,364.0352017330084
237,364.1624695369618
238,364.2897373409152
239,364.41700514486865
240,364.5442729488221
241,364.6715407527755
242,364.79880855672894
243,364.9260763606824
244,365.0533441646358
245,365.18061196858923
246,365.30787977254266
247,365.4351475764961
248,365.5624153804495
249,365.68968318440295
250,365.8169509883563
251,365.94421879230975
252,366.0714865962632
253,366.1987544002166
254,366.32602220417004
255,366.4532900081235
256,366.5805578120769
257,366.70782561603033
258,366.83509341998376
259,366.9623612239372
260,367.0896290278906
261,367.21689683184405
262,367.3441646357975
263,367.47143243975086
264,367.5987002437043
265,367.7259680476577
266,367.85323585161115
267,367.9805036555646
268,368.107771459518
269,368.23503926347144
270,368.36230706742487
271,368.4895748713783
272,368.6168426753317
273,368.74411047928515
274,368.8713782832386
275,368.998646087192
276,369.1259138911454
277,369.2531816950988
278,369.38044949905225
279,369.5077173030057
280,369.6349851069591
