,baseline,darkline,nmscale,p1
636,0.0,3916.0,404.5588952071487,3895
637,0.0,3917.0,404.69184944489575,3894
638,0.0,3916.0,404.8248036826428,3893
639,0.0,3917.0,404.9577579203899,3893
640,0.0,3916.0,405.090712158137,3892
641,0.0,3916.0,405.2236663958841,3891
642,0.0,3916.0,405.3566206336312,3892
643,0.0,3917.0,405.4895748713783,3890
644,0.0,3917.0,405.62252910912537,3890
645,0.0,3917.0,405.75548334687244,3890
646,0.0,3917.0,405.88843758461957,3890
647,0.0,3916.0,406.02139182236664,3889
648,0.0,3915.0,406.1543460601137,3888
649,0.0,3917.0,406.28730029786084,3890
650,0.0,3916.0,406.4202545356079,3886
651,0.0,3919.0,406.553208773355,3891
652,0.0,3914.0,406.68616301110205,3885
653,0.0,3917.0,406.8191172488492,3887
654,0.0,3916.0,406.95207148659625,3885
655,0.0,3917.0,407.0850257243434,3886
656,0.0,3916.0,407.21797996209045,3884
657,0.0,3916.0,407.3509341998375,3884
658,0.0,3916.0,407.4838884375846,3883
659,0.0,3916.0,407.6168426753317,3884
660,0.0,3916.0,407.7497969130788,3881
661,0.0,3916.0,407.88275115082587,3882
662,0.0,3915.0,408.015705388573,3882
663,0.0,3916.0,408.14865962632007,3881
664,0.0,3914.0,408.28161386406714,3881
665,0.0,3917.0,408.4145681018142,3879
666,0.0,3916.0,408.54752233956134,3878
667,0.0,3916.0,408.6804765773084,3877
668,0.0,3915.0,408.81343081505554,3877
669,0.0,3917.0,408.9463850528026,3875
670,0.0,3916.0,409.0793392905497,3874
671,0.0,3918.0,409.21229352829675,3875
672,0.0,3916.0,409.3452477660439,3875
673,0.0,3917.0,409.47820200379095,3873
674,0.0,3916.0,409.611156241538,3870
675,0.0,3918.0,409.74411047928515,3872
676,0.0,3916.0,409.8770647170322,3872
677,0.0,3918.0,410.0100189547793,3868
678,0.0,3916.0,410.14297319252637,3868
679,0.0,3918.0,410.2759274302735,3868
680,0.0,3916.0,410.40888166802057,3866
681,0.0,3917.0,410.5418359057677,3867
682,0.0,3916.0,410.67479014351477,3865
683,0.0,3917.0,410.80774438126184,3864
684,0.0,3916.0,410.9406986190089,3864
685,0.0,3916.0,411.07365285675604,3861
686,0.0,3915.0,411.2066070945031,3860
687,0.0,3917.0,411.3395613322502,3860
688,0.0,3914.0,411.4725155699973,3859
689,0.0,3917.0,411.6054698077444,3857
690,0.0,3915.0,411.73842404549146,3856
691,0.0,3917.0,411.8713782832385,3857
692,0.0,3917.0,412.00433252098566,3854
693,0.0,3918.0,412.1372867587327,3853
694,0.0,3916.0,412.27024099647986,3851
695,0.0,3917.0,412.4031952342269,3849
696,0.0,3917.0,412.536149471974,3850
697,0.0,3917.0,412.66910370972107,3847
698,0.0,3917.0,412.8020579474682,3846
699,0.0,3917.0,412.93501218521527,3846
700,0.0,3916.0,413.06796642296234,3842
701,0.0,3919.0,413.20092066070947,3844
702,0.0,3915.0,413.33387489845654,3838
703,0.0,3916.0,413.4668291362036,3840
704,0.0,3916.0,413.5997833739507,3837
705,0.0,3917.0,413.7327376116978,3834
706,0.0,3916.0,413.8656918494449,3832
707,0.0,3917.0,413.998646087192,3833
708,0.0,3915.0,414.1316003249391,3830
709,0.0,3917.0,414.26455456268616,3830
710,0.0,3916.0,414.39750880043323,3827
711,0.0,3917.0,414.53046303818036,3826
712,0.0,3915.0,414.66341727592743,3824
713,0.0,3917.0,414.7963715136745,3821
714,0.0,3916.0,414.92932575142163,3819
715,0.0,3915.0,415.0622799891687,3821
716,0.0,3914.0,415.1952342269158,3817
717,0.0,3917.0,415.32818846466284,3815
718,0.0,3917.0,415.46114270241,3814
719,0.0,3916.0,415.59409694015704,3812
720,0.0,3916.0,415.7270511779042,3811
721,0.0,3916.0,415.86000541565124,3809
722,0.0,3915.0,415.9929596533983,3807
723,0.0,3916.0,416.1259138911454,3808
724,0.0,3916.0,416.2588681288925,3803
725,0.0,3916.0,416.3918223666396,3801
726,0.0,3916.0,416.52477660438666,3800
727,0.0,3917.0,416.6577308421338,3796
728,0.0,3916.0,416.79068507988086,3796
729,0.0,3917.0,416.92363931762793,3794
730,200.0,3916.0,417.056593555375,3790
731,202.0,3916.0,417.18954779312213,3789
732,208.0,3916.0,417.3225020308692,3786
733,209.0,3916.0,417.45545626861633,3786
734,213.0,3916.0,417.5884105063634,3781
735,217.0,3916.0,417.7213647441105,3780
736,220.0,3916.0,417.85431898185755,3777
737,226.0,3917.0,417.9872732196047,3774
738,226.0,3917.0,418.12022745735175,3773
739,231.0,3918.0,418.2531816950988,3771
740,232.0,3914.0,418.38613593284595,3769
741,240.0,3918.0,418.519090170593,3768
742,241.0,3915.0,418.6520444083401,3762
743,247.0,3918.0,418.78499864608716,3759
744,248.0,3916.0,418.9179528838343,3758
745,253.0,3916.0,419.05090712158136,3756
746,258.0,3915.0,419.1838613593285,3751
747,261.0,3917.0,419.31681559707556,3750
748,266.0,3916.0,419.44976983482263,3745
749,272.0,3918.0,419.5827240725697,3745
750,273.0,3917.0,419.71567831031683,3742
751,278.0,3919.0,419.8486325480639,3742
752,282.0,3914.0,419.981586785811,3734
753,286.0,3917.0,420.1145410235581,3734
754,288.0,3915.0,420.2474952613052,3731
755,292.0,3917.0,420.38044949905225,3728
756,297.0,3916.0,420.5134037367993,3726
757,301.0,3917.0,420.64635797454645,3722
758,306.0,3916.0,420.7793122122935,3718
759,311.0,3916.0,420.91226645004065,3715
760,317.0,3917.0,421.0452206877877,3713
761,321.0,3917.0,421.1781749255348,3710
762,327.0,3916.0,421.31112916328186,3708
763,331.0,3916.0,421.444083401029,3706
764,335.0,3916.0,421.57703763877606,3702
765,341.0,3917.0,421.70999187652313,3698
766,342.0,3915.0,421.84294611427026,3696
767,349.0,3917.0,421.97590035201733,3693
768,351.0,3914.0,422.1088545897644,3689
769,357.0,3917.0,422.2418088275115,3685
770,361.0,3916.0,422.3747630652586,3684
771,366.0,3916.0,422.5077173030057,3680
772,371.0,3915.0,422.6406715407528,3676
773,376.0,3917.0,422.7736257784999,3673
774,382.0,3916.0,422.90658001624695,3669
775,384.0,3916.0,423.039534253994,3668
776,386.0,3915.0,423.17248849174115,3666
777,396.0,3916.0,423.3054427294882,3658
778,400.0,3914.0,423.4383969672353,3656
779,406.0,3916.0,423.5713512049824,3653
780,412.0,3915.0,423.7043054427295,3651
781,420.0,3917.0,423.83725968047656,3642
782,427.0,3916.0,423.97021391822364,3639
783,435.0,3918.0,424.10316815597076,3635
784,437.0,3915.0,424.23612239371784,3630
785,441.0,3916.0,424.36907663146496,3629
786,446.0,3916.0,424.50203086921204,3624
787,452.0,3917.0,424.6349851069591,3621
788,460.0,3916.0,424.7679393447062,3616
789,463.0,3916.0,424.9008935824533,3613
790,472.0,3917.0,425.0338478202004,3608
791,481.0,3918.0,425.16680205794745,3602
792,485.0,3916.0,425.2997562956946,3599
793,492.0,3917.0,425.43271053344165,3594
794,498.0,3916.0,425.5656647711887,3592
795,505.0,3917.0,425.6986190089358,3586
796,511.0,3916.0,425.8315732466829,3582
797,517.0,3916.0,425.96452748443,3575
798,523.0,3916.0,426.0974817221771,3571
799,531.0,3916.0,426.2304359599242,3569
800,537.0,3916.0,426.36339019767127,3563
801,541.0,3918.0,426.49634443541834,3560
802,551.0,3914.0,426.62929867316547,3549
803,556.0,3916.0,426.76225291091254,3549
804,562.0,3915.0,426.8952071486596,3544
805,574.0,3918.0,427.02816138640674,3540
806,580.0,3915.0,427.1611156241538,3532
807,589.0,3917.0,427.2940698619009,3528
808,592.0,3916.0,427.42702409964795,3523
809,603.0,3918.0,427.5599783373951,3519
810,611.0,3916.0,427.69293257514215,3514
811,618.0,3916.0,427.8258868128893,3508
812,626.0,3916.0,427.95884105063635,3501
813,634.0,3917.0,428.0917952883834,3494
814,645.0,3917.0,428.2247495261305,3490
815,654.0,3917.0,428.3577037638776,3483
816,662.0,3916.0,428.4906580016247,3475
817,675.0,3917.0,428.62361223937177,3467
818,677.0,3916.0,428.7565664771189,3463
819,688.0,3916.0,428.88952071486597,3458
820,698.0,3916.0,429.02247495261304,3453
821,707.0,3917.0,429.1554291903601,3446
822,718.0,3916.0,429.28838342810724,3437
823,724.0,3917.0,429.4213376658543,3435
824,734.0,3916.0,429.55429190360144,3430
825,746.0,3917.0,429.6872461413485,3419
826,755.0,3917.0,429.8202003790956,3414
827,764.0,3916.0,429.95315461684265,3408
828,769.0,3916.0,430.0861088545898,3402
829,783.0,3917.0,430.21906309233685,3393
830,792.0,3917.0,430.3520173300839,3384
831,801.0,3916.0,430.48497156783105,3383
832,812.0,3916.0,430.6179258055781,3372
833,819.0,3916.0,430.7508800433252,3366
834,833.0,3916.0,430.88383428107227,3357
835,846.0,3918.0,431.0167885188194,3353
836,854.0,3916.0,431.14974275656647,3343
837,862.0,3916.0,431.2826969943136,3338
838,879.0,3916.0,431.41565123206067,3329
839,888.0,3918.0,431.54860546980774,3322
840,898.0,3916.0,431.6815597075548,3314
841,912.0,3916.0,431.81451394530194,3306
842,924.0,3916.0,431.947468183049,3298
843,938.0,3916.0,432.0804224207961,3287
844,946.0,3916.0,432.2133766585432,3281
845,959.0,3917.0,432.3463308962903,3270
846,968.0,3916.0,432.47928513403735,3262
847,983.0,3918.0,432.6122393717844,3254
848,1000.0,3917.0,432.74519360953155,3244
849,1011.0,3918.0,432.8781478472786,3239
850,1023.0,3916.0,433.01110208502575,3229
851,1042.0,3920.0,433.1440563227728,3220
852,1056.0,3914.0,433.2770105605199,3205
853,1073.0,3917.0,433.40996479826697,3198
854,1082.0,3918.0,433.5429190360141,3186
855,1096.0,3917.0,433.67587327376117,3180
856,1109.0,3916.0,433.80882751150824,3169
857,1120.0,3915.0,433.94178174925537,3160
858,1138.0,3917.0,434.07473598700244,3150
859,1147.0,3915.0,434.2076902247495,3142
860,1167.0,3917.0,434.3406444624966,3135
861,1179.0,3917.0,434.4735987002437,3124
862,1196.0,3916.0,434.6065529379908,3113
863,1210.0,3916.0,434.7395071757379,3108
864,1227.0,3916.0,434.872461413485,3092
865,1244.0,3917.0,435.00541565123206,3081
866,1263.0,3917.0,435.1383698889791,3071
867,1282.0,3917.0,435.27132412672626,3059
868,1300.0,3917.0,435.4042783644733,3046
869,1310.0,3916.0,435.5372326022204,3034
870,1328.0,3916.0,435.6701868399675,3021
871,1347.0,3917.0,435.8031410777146,3013
872,1370.0,3916.0,435.93609531546167,3006
873,1385.0,3917.0,436.06904955320874,2994
874,1405.0,3916.0,436.20200379095587,2978
875,1424.0,3916.0,436.33495802870294,2966
876,1443.0,3917.0,436.46791226645007,2952
877,1461.0,3916.0,436.60086650419714,2937
878,1477.0,3916.0,436.7338207419442,2929
879,1497.0,3917.0,436.8667749796913,2917
880,1521.0,3917.0,436.9997292174384,2904
881,1543.0,3917.0,437.1326834551855,2892
882,1562.0,3916.0,437.26563769293256,2876
883,1585.0,3917.0,437.3985919306797,2859
884,1601.0,3915.0,437.53154616842676,2850
885,1614.0,3917.0,437.66450040617383,2842
886,1639.0,3916.0,437.7974546439209,2825
887,1662.0,3918.0,437.93040888166803,2809
888,1678.0,3915.0,438.0633631194151,2797
889,1706.0,3918.0,438.19631735716223,2785
890,1732.0,3916.0,438.3292715949093,2771
891,1748.0,3917.0,438.4622258326564,2758
892,1763.0,3916.0,438.59518007040344,2742
893,1787.0,3916.0,438.7281343081506,2734
894,1805.0,3916.0,438.86108854589764,2715
895,1827.0,3917.0,438.9940427836447,2701
896,1850.0,3916.0,439.12699702139184,2691
897,1868.0,3917.0,439.2599512591389,2682
898,1894.0,3916.0,439.392905496886,2661
899,1916.0,3919.0,439.52585973463306,2645
900,1931.0,3917.0,439.6588139723802,2637
901,1952.0,3919.0,439.79176821012726,2621
902,1975.0,3914.0,439.9247224478744,2602
903,1994.0,3917.0,440.05767668562146,2593
904,2020.0,3916.0,440.19063092336853,2577
905,2042.0,3917.0,440.3235851611156,2560
906,2066.0,3917.0,440.45653939886273,2550
907,2088.0,3917.0,440.5894936366098,2532
908,2109.0,3917.0,440.7224478743569,2512
909,2122.0,3916.0,440.855402112104,2504
910,2135.0,3916.0,440.9883563498511,2489
911,2150.0,3917.0,441.12131058759815,2477
912,2170.0,3915.0,441.2542648253452,2465
913,2182.0,3917.0,441.38721906309235,2451
914,2197.0,3916.0,441.5201733008394,2433
915,2210.0,3916.0,441.65312753858655,2421
916,2218.0,3916.0,441.7860817763336,2412
917,2232.0,3916.0,441.9190360140807,2398
918,2249.0,3916.0,442.05199025182776,2379
919,2258.0,3916.0,442.1849444895749,2365
920,2267.0,3917.0,442.31789872732196,2351
921,2270.0,3915.0,442.45085296506903,2344
922,2281.0,3915.0,442.58380720281616,2335
923,2290.0,3917.0,442.71676144056323,2323
924,2297.0,3915.0,442.8497156783103,2308
925,2305.0,3917.0,442.9826699160574,2293
926,2307.0,3916.0,443.1156241538045,2287
927,2314.0,3916.0,443.2485783915516,2273
928,2319.0,3915.0,443.3815326292987,2256
929,2326.0,3917.0,443.5144868670458,2250
930,2329.0,3916.0,443.64744110479285,2237
931,2335.0,3917.0,443.7803953425399,2233
932,2339.0,3915.0,443.91334958028705,2214
933,2346.0,3917.0,444.0463038180341,2196
934,2347.0,3915.0,444.1792580557812,2189
935,2353.0,3916.0,444.3122122935283,2176
936,2359.0,3916.0,444.4451665312754,2165
937,2363.0,3917.0,444.57812076902246,2152
938,2366.0,3916.0,444.71107500676953,2141
939,2370.0,3917.0,444.84402924451666,2126
940,2371.0,3916.0,444.97698348226373,2119
941,2374.0,3917.0,445.10993772001086,2112
942,2378.0,3917.0,445.24289195775793,2101
943,2380.0,3917.0,445.375846195505,2091
944,2383.0,3917.0,445.5088004332521,2078
945,2385.0,3917.0,445.6417546709992,2068
946,2387.0,3916.0,445.7747089087463,2055
947,2392.0,3917.0,445.90766314649335,2044
948,2393.0,3916.0,446.0406173842405,2029
949,2397.0,3917.0,446.17357162198755,2011
950,2399.0,3916.0,446.3065258597346,2002
951,2404.0,3919.0,446.4394800974817,1995
952,2401.0,3914.0,446.5724343352288,1981
953,2406.0,3916.0,446.7053885729759,1974
954,2408.0,3915.0,446.838342810723,1964
955,2410.0,3916.0,446.9712970484701,1959
956,2412.0,3917.0,447.10425128621716,1955
957,2413.0,3917.0,447.23720552396423,1952
958,2412.0,3916.0,447.37015976171136,1942
959,2416.0,3918.0,447.50311399945844,1934
960,2414.0,3915.0,447.6360682372055,1926
961,2417.0,3917.0,447.76902247495264,1923
962,2418.0,3916.0,447.9019767126997,1912
963,2419.0,3916.0,448.0349309504468,1904
964,2422.0,3917.0,448.16788518819385,1888
965,2423.0,3918.0,448.300839425941,1888
966,2424.0,3916.0,448.43379366368805,1879
967,2425.0,3917.0,448.5667479014352,1874
968,2427.0,3916.0,448.69970213918225,1872
969,2427.0,3917.0,448.8326563769293,1868
970,2427.0,3917.0,448.9656106146764,1868
971,2427.0,3917.0,449.09856485242346,1873
972,2427.0,3917.0,449.2315190901706,1867
973,2427.0,3916.0,449.3644733279177,1871
974,2427.0,3916.0,449.4974275656648,1867
975,2427.0,3916.0,449.63038180341186,1867
976,2427.0,3917.0,449.76333604115894,1859
977,2428.0,3917.0,449.896290278906,1857
978,2428.0,3917.0,450.02924451665314,1853
979,2429.0,3917.0,450.1621987544002,1847
980,2429.0,3916.0,450.29515299214734,1843
981,2429.0,3916.0,450.4281072298944,1839
982,2432.0,3917.0,450.5610614676415,1828
983,2430.0,3917.0,450.69401570538855,1833
984,2434.0,3917.0,450.8269699431356,1828
985,2435.0,3918.0,450.95992418088275,1827
986,2435.0,3916.0,451.0928784186299,1826
987,2434.0,3916.0,451.22583265637695,1825
988,2432.0,3916.0,451.358786894124,1825
989,2434.0,3917.0,451.4917411318711,1820
990,2433.0,3916.0,451.62469536961817,1821
991,2435.0,3917.0,451.7576496073653,1824
992,2434.0,3916.0,451.89060384511237,1817
993,2435.0,3917.0,452.0235580828595,1819
994,2436.0,3917.0,452.15651232060657,1813
995,2438.0,3918.0,452.28946655835364,1814
996,2436.0,3917.0,452.4224207961007,1808
997,2437.0,3918.0,452.5553750338478,1811
998,2436.0,3916.0,452.6883292715949,1808
999,2437.0,3917.0,452.82128350934204,1810
1000,2437.0,3917.0,452.9542377470891,1815
1001,2440.0,3921.0,453.0871919848362,1822
1002,2433.0,3914.0,453.22014622258325,1825
1003,2436.0,3917.0,453.3531004603303,1830
1004,2434.0,3916.0,453.48605469807745,1828
1005,2436.0,3917.0,453.6190089358245,1826
1006,2435.0,3916.0,453.75196317357165,1827
1007,2437.0,3918.0,453.8849174113187,1826
1008,2435.0,3917.0,454.0178716490658,1820
1009,2434.0,3917.0,454.15082588681287,1826
1010,2433.0,3916.0,454.28378012455994,1822
1011,2434.0,3917.0,454.41673436230707,1828
1012,2435.0,3916.0,454.5496886000542,1825
1013,2434.0,3917.0,454.68264283780127,1827
1014,2434.0,3916.0,454.81559707554834,1829
1015,2434.0,3917.0,454.9485513132954,1838
1016,2432.0,3916.0,455.0815055510425,1841
1017,2433.0,3917.0,455.2144597887896,1847
1018,2432.0,3917.0,455.3474140265367,1851
1019,2433.0,3917.0,455.4803682642838,1857
1020,2432.0,3918.0,455.6133225020309,1858
1021,2432.0,3918.0,455.74627673977795,1862
1022,2428.0,3916.0,455.879230977525,1862
1023,2430.0,3917.0,456.0121852152721,1868
1024,2428.0,3916.0,456.1451394530192,1866
1025,2429.0,3916.0,456.27809369076635,1870
1026,2428.0,3917.0,456.4110479285134,1877
1027,2429.0,3918.0,456.5440021662605,1883
1028,2425.0,3916.0,456.67695640400757,1891
1029,2427.0,3918.0,456.80991064175464,1896
1030,2424.0,3917.0,456.94286487950177,1909
1031,2423.0,3917.0,457.07581911724884,1917
1032,2420.0,3915.0,457.20877335499597,1914
1033,2420.0,3917.0,457.34172759274304,1920
1034,2420.0,3917.0,457.4746818304901,1926
1035,2419.0,3917.0,457.6076360682372,1938
1036,2418.0,3916.0,457.74059030598426,1941
1037,2419.0,3918.0,457.8735445437314,1948
1038,2416.0,3916.0,458.0064987814785,1952
1039,2416.0,3917.0,458.1394530192256,1962
1040,2414.0,3916.0,458.27240725697266,1965
1041,2416.0,3917.0,458.4053614947197,1989
1042,2415.0,3918.0,458.5383157324668,2003
1043,2411.0,3916.0,458.6712699702139,2017
1044,2408.0,3916.0,458.804224207961,2029
1045,2406.0,3917.0,458.9371784457081,2048
1046,2404.0,3918.0,459.0701326834552,2067
1047,2399.0,3917.0,459.20308692120227,2080
1048,2394.0,3916.0,459.33604115894934,2086
1049,2391.0,3916.0,459.4689953966964,2092
1050,2390.0,3917.0,459.60194963444354,2098
1051,2391.0,3919.0,459.73490387219067,2104
1052,2385.0,3913.0,459.86785810993774,2101
1053,2389.0,3917.0,460.0008123476848,2102
1054,2390.0,3917.0,460.1337665854319,2101
1055,2391.0,3917.0,460.26672082317896,2103
1056,2392.0,3917.0,460.3996750609261,2108
1057,2392.0,3918.0,460.53262929867316,2115
1058,2389.0,3916.0,460.6655835364203,2131
1059,2387.0,3918.0,460.79853777416736,2145
1060,2384.0,3917.0,460.93149201191443,2156
1061,2379.0,3917.0,461.0644462496615,2165
1062,2377.0,3917.0,461.1974004874086,2177
1063,2375.0,3917.0,461.3303547251557,2189
1064,2371.0,3916.0,461.46330896290283,2190
1065,2371.0,3917.0,461.5962632006499,2199
1066,2368.0,3915.0,461.729217438397,2200
1067,2369.0,3917.0,461.86217167614404,2202
1068,2369.0,3917.0,461.9951259138911,2209
1069,2370.0,3918.0,462.12808015163824,2211
1070,2369.0,3917.0,462.2610343893853,2210
1071,2368.0,3916.0,462.39398862713244,2216
1072,2370.0,3917.0,462.5269428648795,2225
1073,2365.0,3916.0,462.6598971026266,2233
1074,2366.0,3917.0,462.79285134037366,2236
1075,2365.0,3917.0,462.92580557812073,2245
1076,2364.0,3916.0,463.05875981586786,2253
1077,2361.0,3916.0,463.191714053615,2260
1078,2359.0,3916.0,463.32466829136206,2273
1079,2357.0,3916.0,463.45762252910913,2286
1080,2354.0,3917.0,463.5905767668562,2296
1081,2350.0,3917.0,463.7235310046033,2310
1082,2348.0,3916.0,463.8564852423504,2319
1083,2346.0,3917.0,463.9894394800975,2333
1084,2346.0,3916.0,464.1223937178446,2338
1085,2345.0,3917.0,464.2553479555917,2344
1086,2342.0,3915.0,464.38830219333875,2348
1087,2340.0,3917.0,464.5212564310858,2358
1088,2336.0,3915.0,464.6542106688329,2367
1089,2336.0,3918.0,464.78716490658,2379
1090,2329.0,3915.0,464.92011914432715,2381
1091,2328.0,3918.0,465.0530733820742,2387
1092,2324.0,3916.0,465.1860276198213,2395
1093,2322.0,3917.0,465.31898185756836,2404
1094,2321.0,3917.0,465.45193609531543,2410
1095,2318.0,3916.0,465.58489033306256,2421
1096,2316.0,3916.0,465.71784457080963,2424
1097,2313.0,3916.0,465.85079880855676,2438
1098,2312.0,3916.0,465.98375304630383,2439
1099,2310.0,3916.0,466.1167072840509,2447
1100,2306.0,3917.0,466.249661521798,2460
1101,2304.0,3918.0,466.38261575954505,2465
1102,2299.0,3914.0,466.5155699972922,2476
1103,2299.0,3917.0,466.6485242350393,2480
1104,2293.0,3915.0,466.7814784727864,2486
1105,2290.0,3916.0,466.91443271053345,2491
1106,2288.0,3916.0,467.0473869482805,2500
1107,2286.0,3916.0,467.1803411860276,2514
1108,2287.0,3916.0,467.3132954237747,2512
1109,2280.0,3916.0,467.4462496615218,2522
1110,2279.0,3916.0,467.5792038992689,2526
1111,2275.0,3916.0,467.712158137016,2537
1112,2272.0,3916.0,467.84511237476306,2548
1113,2272.0,3917.0,467.97806661251013,2552
1114,2263.0,3915.0,468.1110208502572,2559
1115,2260.0,3917.0,468.24397508800433,2573
1116,2256.0,3915.0,468.37692932575146,2580
1117,2248.0,3918.0,468.50988356349853,2590
1118,2249.0,3916.0,468.6428378012456,2589
1119,2242.0,3916.0,468.7757920389927,2594
1120,2244.0,3917.0,468.90874627673975,2597
1121,2239.0,3917.0,469.0417005144869,2606
1122,2237.0,3915.0,469.17465475223395,2606
1123,2240.0,3916.0,469.3076089899811,2603
1124,2237.0,3916.0,469.44056322772815,2613
1125,2235.0,3916.0,469.5735174654752,2619
1126,2228.0,3915.0,469.7064717032223,2626
1127,2231.0,3917.0,469.83942594096936,2631
1128,2226.0,3916.0,469.9723801787165,2636
1129,2221.0,3916.0,470.1053344164636,2650
1130,2218.0,3915.0,470.2382886542107,2651
1131,2209.0,3917.0,470.37124289195776,2660
1132,2204.0,3916.0,470.50419712970483,2669
1133,2202.0,3917.0,470.6371513674519,2673
1134,2194.0,3916.0,470.77010560519903,2682
1135,2187.0,3916.0,470.9030598429461,2685
1136,2190.0,3916.0,471.03601408069323,2683
1137,2183.0,3917.0,471.1689683184403,2686
1138,2186.0,3916.0,471.3019225561874,2689
1139,2179.0,3916.0,471.43487679393445,2697
1140,2173.0,3916.0,471.5678310316815,2702
1141,2166.0,3916.0,471.70078526942865,2709
1142,2169.0,3915.0,471.8337395071758,2710
1143,2168.0,3917.0,471.96669374492285,2721
1144,2165.0,3916.0,472.0996479826699,2724
1145,2163.0,3917.0,472.232602220417,2730
1146,2153.0,3916.0,472.36555645816406,2733
1147,2147.0,3916.0,472.4985106959112,2738
1148,2141.0,3915.0,472.63146493365826,2742
1149,2141.0,3916.0,472.7644191714054,2746
1150,2136.0,3916.0,472.89737340915246,2749
1151,2135.0,3919.0,473.03032764689954,2758
1152,2131.0,3914.0,473.1632818846466,2760
1153,2116.0,3916.0,473.2962361223937,2772
1154,2117.0,3916.0,473.4291903601408,2778
1155,2112.0,3915.0,473.56214459788794,2788
1156,2100.0,3916.0,473.695098835635,2803
1157,2084.0,3916.0,473.8280530733821,2822
1158,2072.0,3915.0,473.96100731112915,2831
1159,2055.0,3917.0,474.0939615488762,2840
1160,2035.0,3916.0,474.22691578662335,2849
1161,2017.0,3917.0,474.3598700243704,2859
1162,2015.0,3915.0,474.49282426211755,2868
1163,1999.0,3917.0,474.6257784998646,2875
1164,1988.0,3917.0,474.7587327376117,2875
1165,1977.0,3917.0,474.89168697535877,2888
1166,1973.0,3915.0,475.02464121310584,2890
1167,1962.0,3916.0,475.15759545085297,2896
1168,1960.0,3916.0,475.2905496886001,2903
1169,1953.0,3916.0,475.42350392634717,2908
1170,1941.0,3916.0,475.55645816409424,2916
1171,1922.0,3915.0,475.6894124018413,2928
1172,1923.0,3917.0,475.8223666395884,2935
1173,1909.0,3916.0,475.9553208773355,2939
1174,1892.0,3916.0,476.0882751150826,2944
1175,1882.0,3915.0,476.2212293528297,2950
1176,1882.0,3916.0,476.3541835905768,2956
1177,1869.0,3916.0,476.48713782832385,2961
1178,1860.0,3915.0,476.6200920660709,2962
1179,1855.0,3917.0,476.753046303818,2966
1180,1851.0,3916.0,476.8860005415651,2975
1181,1841.0,3917.0,477.01895477931225,2979
1182,1836.0,3916.0,477.1519090170593,2985
1183,1825.0,3917.0,477.2848632548064,2990
1184,1818.0,3915.0,477.41781749255347,2993
1185,1805.0,3916.0,477.55077173030054,3005
1186,1808.0,3917.0,477.68372596804767,3008
1187,1790.0,3915.0,477.81668020579474,3018
1188,1788.0,3915.0,477.94963444354187,3019
1189,1780.0,3916.0,478.08258868128894,3026
1190,1773.0,3916.0,478.215542919036,3029
1191,1764.0,3917.0,478.3484971567831,3036
1192,1759.0,3917.0,478.48145139453015,3035
1193,1753.0,3916.0,478.6144056322773,3044
1194,1748.0,3915.0,478.7473598700244,3048
1195,1742.0,3916.0,478.8803141077715,3053
1196,1740.0,3915.0,479.01326834551855,3054
1197,1734.0,3916.0,479.1462225832656,3057
1198,1730.0,3916.0,479.2791768210127,3063
1199,1722.0,3916.0,479.4121310587598,3072
1200,1718.0,3917.0,479.5450852965069,3075
1201,1708.0,3918.0,479.678039534254,3090
1202,1693.0,3914.0,479.8109937720011,3094
1203,1680.0,3916.0,479.94394800974817,3103
1204,1671.0,3917.0,480.07690224749524,3109
1205,1651.0,3916.0,480.2098564852423,3114
1206,1649.0,3916.0,480.34281072298944,3117
1207,1633.0,3916.0,480.47576496073657,3124
1208,1637.0,3916.0,480.60871919848364,3124
1209,1632.0,3917.0,480.7416734362307,3137
1210,1637.0,3915.0,480.8746276739778,3138
1211,1623.0,3917.0,481.00758191172486,3140
1212,1622.0,3916.0,481.140536149472,3145
1213,1614.0,3917.0,481.27349038721906,3151
1214,1608.0,3916.0,481.4064446249662,3157
1215,1597.0,3917.0,481.53939886271326,3167
1216,1588.0,3915.0,481.6723531004603,3172
1217,1573.0,3917.0,481.8053073382074,3180
1218,1563.0,3917.0,481.93826157595447,3185
1219,1558.0,3917.0,482.0712158137016,3193
1220,1552.0,3916.0,482.2041700514487,3192
1221,1537.0,3917.0,482.3371242891958,3203
1222,1530.0,3915.0,482.47007852694287,3205
1223,1523.0,3916.0,482.60303276468994,3211
1224,1517.0,3916.0,482.735987002437,3217
1225,1507.0,3916.0,482.86894124018414,3222
1226,1505.0,3917.0,483.0018954779312,3229
1227,1498.0,3917.0,483.13484971567834,3231
1228,1498.0,3917.0,483.2678039534254,3235
1229,1490.0,3917.0,483.4007581911725,3243
1230,1477.0,3916.0,483.53371242891956,3249
1231,1472.0,3917.0,483.66666666666663,3254
1232,1472.0,3915.0,483.79962090441376,3256
1233,1462.0,3917.0,483.9325751421609,3263
1234,1453.0,3916.0,484.06552937990796,3268
1235,1444.0,3917.0,484.19848361765503,3272
1236,1435.0,3916.0,484.3314378554021,3281
1237,1428.0,3918.0,484.4643920931492,3285
1238,1424.0,3916.0,484.5973463308963,3290
1239,1414.0,3917.0,484.7303005686434,3299
1240,1410.0,3916.0,484.8632548063905,3303
1241,1406.0,3917.0,484.9962090441376,3308
1242,1398.0,3916.0,485.12916328188464,3309
1243,1389.0,3917.0,485.2621175196317,3318
